timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,pcie_gen_current,pcie_width_current,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons
2025-10-10T20:39:58,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1,0.9646,0.9646,75.189,77.9,1,NA,NA,NA,NA,63.0,NA
2025-10-10T20:39:59,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,0.9647,0.9647,75.213,78.0,1,NA,NA,NA,NA,63.0,NA
2025-10-10T20:40:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,0.9646,0.9646,75.333,78.1,1,NA,NA,NA,NA,63.0,NA
2025-10-10T20:40:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,0.9643,0.9643,75.052,77.8,1,NA,NA,NA,NA,63.0,NA
2025-10-10T20:40:01,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,0.9655,0.9655,76.812,79.6,1,NA,NA,NA,NA,63.0,NA
2025-10-10T20:40:07,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.5393,1.5393,121.393,78.9,0,NA,NA,NA,NA,62.0,NA
2025-10-10T20:40:08,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.5550,1.5550,121.839,78.4,0,NA,NA,NA,NA,63.0,NA
2025-10-10T20:40:10,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.7723,1.7723,138.599,78.2,0,NA,NA,NA,NA,63.0,NA
2025-10-10T20:40:12,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.7749,1.7749,138.418,78.0,0,NA,NA,NA,NA,63.0,NA
2025-10-10T20:40:13,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.7737,1.7737,138.242,77.9,0,NA,NA,NA,NA,63.0,NA
