timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,pcie_gen_current,pcie_width_current,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons
2025-10-10T13:50:30,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,64,e2e,250000,1,1.8133,1.8133,197.604,109.0,0,NA,NA,NA,NA,46.9,NA
2025-10-10T13:50:32,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,64,e2e,250000,1.0,1.8098,1.8098,197.316,109.0,0,NA,NA,NA,NA,46.6,NA
2025-10-10T13:50:34,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,64,e2e,250000,1.0,1.8110,1.8110,197.580,109.1,0,NA,NA,NA,NA,47.2,NA
2025-10-10T13:50:36,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,64,e2e,250000,1.0,1.8097,1.8097,197.375,109.1,0,NA,NA,NA,NA,47.0,NA
2025-10-10T13:50:38,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,64,e2e,250000,1.0,1.8131,1.8131,197.769,109.1,0,NA,NA,NA,NA,47.1,NA
2025-10-10T13:50:42,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,96,e2e,131072,1.0,1.3037,1.3037,168.787,129.5,0,NA,NA,NA,NA,49.2,NA
2025-10-10T13:50:43,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,96,e2e,131072,1.0,1.2966,1.2966,168.570,130.0,0,NA,NA,NA,NA,49.2,NA
2025-10-10T13:50:44,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,96,e2e,131072,1.0,1.3018,1.3018,168.454,129.4,0,NA,NA,NA,NA,49.2,NA
2025-10-10T13:50:46,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,96,e2e,131072,1.0,1.2944,1.2944,168.102,129.9,0,NA,NA,NA,NA,49.4,NA
2025-10-10T13:50:47,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,96,e2e,131072,1.0,1.3032,1.3032,169.037,129.7,0,NA,NA,NA,NA,49.4,NA
2025-10-10T13:50:52,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,128,e2e,131072,1.0,1.6001,1.6001,278.476,174.0,0,NA,NA,NA,NA,51.0,NA
2025-10-10T13:50:53,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,128,e2e,131072,1.0,1.5863,1.5863,276.268,174.2,0,NA,NA,NA,NA,51.5,NA
2025-10-10T13:50:55,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,128,e2e,131072,1.0,1.5823,1.5823,276.248,174.6,0,NA,NA,NA,NA,51.4,NA
2025-10-10T13:50:57,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,128,e2e,131072,1.0,1.5548,1.5548,272.210,175.1,0,NA,NA,NA,NA,51.5,NA
2025-10-10T13:50:58,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,128,e2e,131072,1.0,1.5560,1.5560,272.389,175.1,0,NA,NA,NA,NA,51.5,NA
2025-10-10T13:51:04,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,160,e2e,65536,1.0,1.8580,1.8580,325.846,175.4,0,NA,NA,NA,NA,49.8,NA
2025-10-10T13:51:06,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,160,e2e,65536,1.0,1.9734,1.9734,341.443,173.0,0,NA,NA,NA,NA,49.2,NA
2025-10-10T13:51:08,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,160,e2e,65536,1.0,2.0147,2.0147,346.876,172.2,0,NA,NA,NA,NA,49.2,NA
2025-10-10T13:51:10,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,160,e2e,65536,1.0,2.0044,2.0044,345.451,172.3,0,NA,NA,NA,NA,49.2,NA
2025-10-10T13:51:12,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,160,e2e,65536,1.0,1.9895,1.9895,343.623,172.7,0,NA,NA,NA,NA,49.2,NA
2025-10-10T13:51:15,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,192,e2e,16384,1.0,1.1518,1.1518,195.037,169.3,0,NA,NA,NA,NA,48.8,NA
2025-10-10T13:51:16,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,192,e2e,16384,1.0,1.1402,1.1402,193.597,169.8,0,NA,NA,NA,NA,49.0,NA
2025-10-10T13:51:17,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,192,e2e,16384,1.0,1.1134,1.1134,188.724,169.5,0,NA,NA,NA,NA,48.8,NA
2025-10-10T13:51:18,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,192,e2e,16384,1.0,1.1172,1.1172,189.593,169.7,0,NA,NA,NA,NA,48.8,NA
2025-10-10T13:51:20,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,192,e2e,16384,1.0,1.1126,1.1126,188.912,169.8,0,NA,NA,NA,NA,48.8,NA
2025-10-10T13:51:25,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,224,e2e,16384,1.0,1.7695,1.7695,300.647,169.9,0,NA,NA,NA,NA,49.0,NA
2025-10-10T13:51:27,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,224,e2e,16384,1.0,1.7714,1.7714,300.866,169.8,0,NA,NA,NA,NA,49.0,NA
2025-10-10T13:51:28,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,224,e2e,16384,1.0,1.7697,1.7697,300.634,169.9,0,NA,NA,NA,NA,49.0,NA
2025-10-10T13:51:30,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,224,e2e,16384,1.0,1.7709,1.7709,300.821,169.9,0,NA,NA,NA,NA,49.0,NA
2025-10-10T13:51:32,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,224,e2e,16384,1.0,1.7704,1.7704,300.323,169.6,0,NA,NA,NA,NA,49.0,NA
2025-10-10T13:51:37,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,256,e2e,16384,1.0,1.7761,1.7761,321.201,180.8,0,NA,NA,NA,NA,49.6,NA
2025-10-10T13:51:39,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,256,e2e,16384,1.0,1.7891,1.7891,323.824,181.0,0,NA,NA,NA,NA,50.0,NA
2025-10-10T13:51:41,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,256,e2e,16384,1.0,1.7725,1.7725,320.606,180.9,0,NA,NA,NA,NA,50.0,NA
2025-10-10T13:51:43,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,256,e2e,16384,1.0,1.7757,1.7757,321.213,180.9,0,NA,NA,NA,NA,50.0,NA
