timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,pcie_gen_current,pcie_width_current,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons
2025-10-10T20:02:23,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1,0.9537,0.9537,70.916,74.4,1,NA,NA,NA,NA,57.0,NA
2025-10-10T20:02:24,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,0.9525,0.9525,70.722,74.2,1,NA,NA,NA,NA,57.0,NA
2025-10-10T20:02:25,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,0.9521,0.9521,71.005,74.6,1,NA,NA,NA,NA,58.0,NA
2025-10-10T20:02:26,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,0.9480,0.9480,70.887,74.8,1,NA,NA,NA,NA,58.0,NA
2025-10-10T20:02:27,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,0.9481,0.9481,70.832,74.7,1,NA,NA,NA,NA,57.0,NA
2025-10-10T20:02:32,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.7811,1.7811,132.857,74.6,0,NA,NA,NA,NA,57.0,NA
2025-10-10T20:02:34,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.7929,1.7929,133.197,74.3,0,NA,NA,NA,NA,57.0,NA
2025-10-10T20:02:36,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.7914,1.7914,133.314,74.4,0,NA,NA,NA,NA,57.0,NA
2025-10-10T20:02:38,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.7929,1.7929,133.538,74.5,0,NA,NA,NA,NA,57.0,NA
2025-10-10T20:02:39,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.7803,1.7803,132.729,74.6,0,NA,NA,NA,NA,57.0,NA
2025-10-10T20:02:42,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,32768,1.0,1.0291,1.0291,76.662,74.5,0,NA,NA,NA,NA,58.0,NA
2025-10-10T20:02:43,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,32768,1.0,1.0296,1.0296,76.624,74.4,0,NA,NA,NA,NA,58.0,NA
2025-10-10T20:02:44,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,32768,1.0,1.0132,1.0132,75.598,74.6,0,NA,NA,NA,NA,57.0,NA
2025-10-10T20:02:45,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,32768,1.0,1.0178,1.0178,76.016,74.7,0,NA,NA,NA,NA,58.0,NA
2025-10-10T20:02:46,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,32768,1.0,1.0239,1.0239,76.474,74.7,0,NA,NA,NA,NA,58.0,NA
2025-10-10T20:02:52,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,160,e2e,32768,1.0,1.8825,1.8825,140.259,74.5,0,NA,NA,NA,NA,59.0,NA
2025-10-10T20:02:54,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,160,e2e,32768,1.0,1.8800,1.8800,139.951,74.4,0,NA,NA,NA,NA,58.0,NA
2025-10-10T20:02:56,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,160,e2e,32768,1.0,1.8796,1.8796,140.254,74.6,0,NA,NA,NA,NA,58.0,NA
2025-10-10T20:02:58,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,160,e2e,32768,1.0,1.8798,1.8798,140.623,74.8,0,NA,NA,NA,NA,58.0,NA
2025-10-10T20:03:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,160,e2e,32768,1.0,1.8818,1.8818,140.949,74.9,0,NA,NA,NA,NA,58.0,NA
2025-10-10T20:03:04,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,192,e2e,16384,1.0,1.5304,1.5304,114.103,74.6,0,NA,NA,NA,NA,59.0,NA
2025-10-10T20:03:06,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,192,e2e,16384,1.0,1.5476,1.5476,118.163,76.4,0,NA,NA,NA,NA,59.0,NA
2025-10-10T20:03:07,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,192,e2e,16384,1.0,1.5505,1.5505,120.978,78.0,0,NA,NA,NA,NA,59.0,NA
2025-10-10T20:03:09,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,192,e2e,16384,1.0,1.5464,1.5464,120.473,77.9,0,NA,NA,NA,NA,59.0,NA
2025-10-10T20:03:10,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,192,e2e,16384,1.0,1.5493,1.5493,120.881,78.0,0,NA,NA,NA,NA,59.0,NA
2025-10-10T20:03:14,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,224,e2e,8192,1.0,1.2560,1.2560,96.551,76.9,0,NA,NA,NA,NA,59.0,NA
2025-10-10T20:03:15,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,224,e2e,8192,1.0,1.2536,1.2536,96.490,77.0,0,NA,NA,NA,NA,59.0,NA
2025-10-10T20:03:17,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,224,e2e,8192,1.0,1.2552,1.2552,96.215,76.7,0,NA,NA,NA,NA,59.0,NA
2025-10-10T20:03:18,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,224,e2e,8192,1.0,1.2556,1.2556,96.132,76.6,0,NA,NA,NA,NA,59.0,NA
2025-10-10T20:03:19,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,224,e2e,8192,1.0,1.2540,1.2540,96.482,76.9,0,NA,NA,NA,NA,58.0,NA
