timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,pcie_gen_current,pcie_width_current,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons
2025-10-11T15:52:53,rock-ms7a95,NVIDIA GeForce RTX 5050,64,e2e,250000,1,1.8911,1.8935,104.681,55.3,0,3,8,2925,9801,46,0
2025-10-11T15:52:55,rock-ms7a95,NVIDIA GeForce RTX 5050,64,e2e,250000,1.0,1.8662,1.8678,104.781,56.1,0,3,8,2925,9801,46,0
2025-10-11T15:52:57,rock-ms7a95,NVIDIA GeForce RTX 5050,64,e2e,250000,1.0,1.8742,1.8752,99.247,52.9,0,3,8,2925,9801,47,0
2025-10-11T15:52:59,rock-ms7a95,NVIDIA GeForce RTX 5050,64,e2e,250000,1.0,1.9054,1.9065,110.485,58.0,0,3,8,2925,9801,47,0
2025-10-11T15:53:00,rock-ms7a95,NVIDIA GeForce RTX 5050,64,e2e,250000,1.0,1.8877,1.8888,99.431,52.6,0,3,8,2925,9801,47,0
2025-10-11T15:53:06,rock-ms7a95,NVIDIA GeForce RTX 5050,96,e2e,250000,1.0,1.8449,1.8469,114.303,61.9,0,3,8,2925,9801,49,0
2025-10-11T15:53:08,rock-ms7a95,NVIDIA GeForce RTX 5050,96,e2e,250000,1.0,1.8796,1.8807,114.369,60.8,0,3,8,2925,9801,49,0
2025-10-11T15:53:10,rock-ms7a95,NVIDIA GeForce RTX 5050,96,e2e,250000,1.0,1.8448,1.8459,108.775,58.9,0,3,8,2925,9801,49,0
2025-10-11T15:53:12,rock-ms7a95,NVIDIA GeForce RTX 5050,96,e2e,250000,1.0,1.8534,1.8544,114.909,62.0,0,3,8,2925,9801,50,0
2025-10-11T15:53:13,rock-ms7a95,NVIDIA GeForce RTX 5050,96,e2e,250000,1.0,1.8486,1.8497,108.944,58.9,0,3,8,2925,9801,50,0
2025-10-11T15:53:17,rock-ms7a95,NVIDIA GeForce RTX 5050,128,e2e,131072,1.0,1.2332,1.2343,77.327,62.6,0,3,8,2917,9801,52,0
2025-10-11T15:53:18,rock-ms7a95,NVIDIA GeForce RTX 5050,128,e2e,131072,1.0,1.2335,1.2348,83.866,67.9,0,3,8,2917,9801,52,0
2025-10-11T15:53:20,rock-ms7a95,NVIDIA GeForce RTX 5050,128,e2e,131072,1.0,1.2312,1.2323,77.411,62.8,0,3,8,2917,9801,52,0
2025-10-11T15:53:21,rock-ms7a95,NVIDIA GeForce RTX 5050,128,e2e,131072,1.0,1.2333,1.2344,77.478,62.8,0,3,8,2917,9801,52,0
2025-10-11T15:53:22,rock-ms7a95,NVIDIA GeForce RTX 5050,128,e2e,131072,1.0,1.2339,1.2350,83.983,68.0,0,3,8,2917,9801,52,0
2025-10-11T15:53:27,rock-ms7a95,NVIDIA GeForce RTX 5050,160,e2e,131072,1.0,1.5040,1.5051,107.327,71.3,0,3,8,2902,9801,54,0
2025-10-11T15:53:28,rock-ms7a95,NVIDIA GeForce RTX 5050,160,e2e,131072,1.0,1.5053,1.5064,107.471,71.3,0,3,8,2902,9801,54,0
2025-10-11T15:53:30,rock-ms7a95,NVIDIA GeForce RTX 5050,160,e2e,131072,1.0,1.5050,1.5061,107.532,71.4,0,3,8,2902,9801,55,0
