timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,pcie_gen_current,pcie_width_current,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons
2025-10-10T14:25:49,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,64,e2e,250000,1,1.8104,1.8104,198.454,109.6,0,NA,NA,NA,NA,48.2,NA
2025-10-10T14:25:51,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,64,e2e,250000,1.0,1.8128,1.8128,198.740,109.6,0,NA,NA,NA,NA,48.5,NA
2025-10-10T14:25:52,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,64,e2e,250000,1.0,1.8155,1.8155,199.277,109.8,0,NA,NA,NA,NA,49.0,NA
2025-10-10T14:25:54,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,64,e2e,250000,1.0,1.8161,1.8161,199.364,109.8,0,NA,NA,NA,NA,48.8,NA
2025-10-10T14:25:56,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,64,e2e,250000,1.0,1.8158,1.8158,199.041,109.6,0,NA,NA,NA,NA,48.8,NA
2025-10-10T14:26:00,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,96,e2e,131072,1.0,1.3062,1.3062,170.935,130.9,0,NA,NA,NA,NA,50.2,NA
2025-10-10T14:26:01,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,96,e2e,131072,1.0,1.3060,1.3060,170.773,130.8,0,NA,NA,NA,NA,50.5,NA
2025-10-10T14:26:03,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,96,e2e,131072,1.0,1.3092,1.3092,171.245,130.8,0,NA,NA,NA,NA,50.9,NA
2025-10-10T14:26:04,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,96,e2e,131072,1.0,1.3023,1.3023,170.433,130.9,0,NA,NA,NA,NA,50.9,NA
2025-10-10T14:26:05,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,96,e2e,131072,1.0,1.3058,1.3058,170.883,130.9,0,NA,NA,NA,NA,50.9,NA
2025-10-10T14:26:10,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,128,e2e,131072,1.0,1.5686,1.5686,260.498,166.1,0,NA,NA,NA,NA,50.5,NA
2025-10-10T14:26:12,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,128,e2e,131072,1.0,1.5651,1.5651,260.647,166.5,0,NA,NA,NA,NA,50.8,NA
2025-10-10T14:26:13,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,128,e2e,131072,1.0,1.5656,1.5656,260.444,166.4,0,NA,NA,NA,NA,50.8,NA
2025-10-10T14:26:15,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,128,e2e,131072,1.0,1.5658,1.5658,261.280,166.9,0,NA,NA,NA,NA,51.1,NA
2025-10-10T14:26:16,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,128,e2e,131072,1.0,1.5924,1.5924,264.250,165.9,0,NA,NA,NA,NA,51.1,NA
2025-10-10T14:26:20,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,160,e2e,16384,1.0,1.1291,1.1291,204.648,181.2,0,NA,NA,NA,NA,48.2,NA
2025-10-10T14:26:21,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,160,e2e,16384,1.0,1.1286,1.1286,204.673,181.3,0,NA,NA,NA,NA,48.2,NA
2025-10-10T14:26:22,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,160,e2e,16384,1.0,1.1312,1.1312,205.187,181.4,0,NA,NA,NA,NA,48.2,NA
2025-10-10T14:26:23,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,160,e2e,16384,1.0,1.1278,1.1278,204.844,181.6,0,NA,NA,NA,NA,48.2,NA
2025-10-10T14:26:24,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,160,e2e,16384,1.0,1.1207,1.1207,204.195,182.2,0,NA,NA,NA,NA,48.2,NA
2025-10-10T14:26:29,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,192,e2e,32768,1.0,1.4583,1.4583,309.983,212.6,0,NA,NA,NA,NA,51.8,NA
2025-10-10T14:26:30,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,192,e2e,32768,1.0,1.4591,1.4591,310.368,212.7,0,NA,NA,NA,NA,51.9,NA
2025-10-10T14:26:32,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,192,e2e,32768,1.0,1.4575,1.4575,310.119,212.8,0,NA,NA,NA,NA,52.0,NA
2025-10-10T14:26:33,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,192,e2e,32768,1.0,1.4577,1.4577,310.361,212.9,0,NA,NA,NA,NA,52.0,NA
2025-10-10T14:26:35,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,192,e2e,32768,1.0,1.4574,1.4574,310.382,213.0,0,NA,NA,NA,NA,52.0,NA
2025-10-10T14:26:38,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,224,e2e,16384,1.0,1.1812,1.1812,251.572,213.0,0,NA,NA,NA,NA,52.5,NA
2025-10-10T14:26:39,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,224,e2e,16384,1.0,1.1844,1.1844,252.206,212.9,0,NA,NA,NA,NA,52.5,NA
2025-10-10T14:26:40,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,224,e2e,16384,1.0,1.1797,1.1797,251.407,213.1,0,NA,NA,NA,NA,52.5,NA
2025-10-10T14:26:42,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,224,e2e,16384,1.0,1.1803,1.1803,251.361,213.0,0,NA,NA,NA,NA,52.5,NA
2025-10-10T14:26:43,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,224,e2e,16384,1.0,1.1810,1.1810,251.653,213.1,0,NA,NA,NA,NA,52.5,NA
2025-10-10T14:26:46,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,256,e2e,16384,1.0,1.0384,1.0384,239.093,230.3,0,NA,NA,NA,NA,53.8,NA
2025-10-10T14:26:47,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,256,e2e,16384,1.0,1.0389,1.0389,239.319,230.4,0,NA,NA,NA,NA,53.8,NA
2025-10-10T14:26:48,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,256,e2e,16384,1.0,1.0381,1.0381,239.391,230.6,0,NA,NA,NA,NA,54.0,NA
2025-10-10T14:26:49,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,256,e2e,16384,1.0,1.0381,1.0381,239.557,230.8,0,NA,NA,NA,NA,54.0,NA
2025-10-10T14:26:50,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,256,e2e,16384,1.0,1.0378,1.0378,239.717,231.0,0,NA,NA,NA,NA,54.0,NA
2025-10-10T14:26:53,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,320,e2e,8192,1.0,1.0225,1.0225,240.854,235.6,0,NA,NA,NA,NA,54.1,NA
2025-10-10T14:26:54,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,320,e2e,8192,1.0,1.0238,1.0238,241.061,235.5,0,NA,NA,NA,NA,54.2,NA
2025-10-10T14:26:55,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,320,e2e,8192,1.0,1.0209,1.0209,240.820,235.9,0,NA,NA,NA,NA,54.2,NA
2025-10-10T14:26:56,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,320,e2e,8192,1.0,1.0211,1.0211,240.888,235.9,0,NA,NA,NA,NA,54.2,NA
2025-10-10T14:26:57,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,320,e2e,8192,1.0,1.0210,1.0210,240.822,235.9,0,NA,NA,NA,NA,54.2,NA
2025-10-10T14:27:01,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,384,e2e,8192,1.0,1.1768,1.1768,306.397,260.4,0,NA,NA,NA,NA,56.5,NA
2025-10-10T14:27:02,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,384,e2e,8192,1.0,1.1793,1.1793,306.731,260.1,0,NA,NA,NA,NA,56.6,NA
2025-10-10T14:27:03,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,384,e2e,8192,1.0,1.1802,1.1802,307.012,260.1,0,NA,NA,NA,NA,56.6,NA
2025-10-10T14:27:04,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,384,e2e,8192,1.0,1.1800,1.1800,307.011,260.2,0,NA,NA,NA,NA,56.6,NA
2025-10-10T14:27:06,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,384,e2e,8192,1.0,1.1798,1.1798,306.845,260.1,0,NA,NA,NA,NA,56.6,NA
2025-10-10T14:27:09,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,448,e2e,4096,1.0,1.0179,1.0179,262.158,257.6,0,NA,NA,NA,NA,56.8,NA
2025-10-10T14:27:10,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,448,e2e,4096,1.0,1.0177,1.0177,262.101,257.5,0,NA,NA,NA,NA,56.8,NA
2025-10-10T14:27:11,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,448,e2e,4096,1.0,1.0184,1.0184,262.322,257.6,0,NA,NA,NA,NA,56.8,NA
2025-10-10T14:27:12,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,448,e2e,4096,1.0,1.0185,1.0185,262.492,257.7,0,NA,NA,NA,NA,56.8,NA
2025-10-10T14:27:13,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,448,e2e,4096,1.0,1.0171,1.0171,262.168,257.8,0,NA,NA,NA,NA,56.8,NA
2025-10-10T14:27:16,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,512,e2e,4096,1.0,1.1873,1.1873,328.958,277.1,0,NA,NA,NA,NA,58.5,NA
2025-10-10T14:27:17,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,512,e2e,4096,1.0,1.1873,1.1873,329.158,277.2,0,NA,NA,NA,NA,58.5,NA
2025-10-10T14:27:19,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,512,e2e,4096,1.0,1.1982,1.1982,332.155,277.2,0,NA,NA,NA,NA,58.8,NA
2025-10-10T14:27:20,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,512,e2e,4096,1.0,1.2044,1.2044,333.692,277.1,0,NA,NA,NA,NA,58.8,NA
2025-10-10T14:27:21,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,512,e2e,4096,1.0,1.2037,1.2037,333.831,277.3,0,NA,NA,NA,NA,58.8,NA
2025-10-10T14:27:24,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,640,e2e,2048,1.0,1.0417,1.0417,301.791,289.7,0,NA,NA,NA,NA,60.1,NA
2025-10-10T14:27:25,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,640,e2e,2048,1.0,1.0414,1.0414,301.942,289.9,0,NA,NA,NA,NA,60.2,NA
2025-10-10T14:27:26,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,640,e2e,2048,1.0,1.0413,1.0413,301.813,289.9,0,NA,NA,NA,NA,60.4,NA
2025-10-10T14:27:27,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,640,e2e,2048,1.0,1.0454,1.0454,302.442,289.3,0,NA,NA,NA,NA,60.4,NA
2025-10-10T14:27:28,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,640,e2e,2048,1.0,1.0408,1.0408,301.960,290.1,0,NA,NA,NA,NA,60.5,NA
2025-10-10T14:27:33,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,768,e2e,2048,1.0,1.5658,1.5658,478.661,305.7,0,NA,NA,NA,NA,61.8,NA
2025-10-10T14:27:35,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,768,e2e,2048,1.0,1.5666,1.5666,478.942,305.7,0,NA,NA,NA,NA,61.8,NA
2025-10-10T14:27:36,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,768,e2e,2048,1.0,1.5616,1.5616,478.063,306.1,0,NA,NA,NA,NA,61.8,NA
2025-10-10T14:27:38,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,768,e2e,2048,1.0,1.5585,1.5585,477.528,306.4,0,NA,NA,NA,NA,61.8,NA
2025-10-10T14:27:39,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,768,e2e,2048,1.0,1.5617,1.5617,478.105,306.1,0,NA,NA,NA,NA,62.0,NA
2025-10-10T14:27:43,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,896,e2e,1024,1.0,1.2100,1.2100,376.478,311.1,0,NA,NA,NA,NA,62.8,NA
2025-10-10T14:27:44,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,896,e2e,1024,1.0,1.2086,1.2086,376.313,311.4,0,NA,NA,NA,NA,62.8,NA
2025-10-10T14:27:45,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,896,e2e,1024,1.0,1.2077,1.2077,376.237,311.5,0,NA,NA,NA,NA,62.8,NA
2025-10-10T14:27:47,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,896,e2e,1024,1.0,1.2079,1.2079,376.547,311.7,0,NA,NA,NA,NA,62.8,NA
2025-10-10T14:27:48,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,896,e2e,1024,1.0,1.2082,1.2082,376.512,311.6,0,NA,NA,NA,NA,63.0,NA
2025-10-10T14:27:53,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,1024,e2e,1024,1.0,1.8306,1.8306,564.023,308.1,0,NA,NA,NA,NA,63.0,NA
2025-10-10T14:27:55,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,1024,e2e,1024,1.0,1.8304,1.8304,564.072,308.2,0,NA,NA,NA,NA,63.0,NA
2025-10-10T14:27:57,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,1024,e2e,1024,1.0,1.8301,1.8301,564.207,308.3,0,NA,NA,NA,NA,63.0,NA
2025-10-10T14:27:59,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,1024,e2e,1024,1.0,1.8297,1.8297,564.193,308.4,0,NA,NA,NA,NA,63.0,NA
2025-10-10T14:28:01,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,1024,e2e,1024,1.0,1.8397,1.8397,567.967,308.7,0,NA,NA,NA,NA,63.0,NA
2025-10-10T14:28:04,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,1152,e2e,512,1.0,1.1491,1.1491,374.935,326.3,0,NA,NA,NA,NA,63.9,NA
2025-10-10T14:28:05,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,1152,e2e,512,1.0,1.1486,1.1486,374.855,326.4,0,NA,NA,NA,NA,64.0,NA
2025-10-10T14:28:06,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,1152,e2e,512,1.0,1.1486,1.1486,374.998,326.5,0,NA,NA,NA,NA,64.0,NA
2025-10-10T14:28:08,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,1152,e2e,512,1.0,1.1579,1.1579,376.954,325.5,0,NA,NA,NA,NA,64.0,NA
2025-10-10T14:28:09,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,1152,e2e,512,1.0,1.1575,1.1575,376.778,325.5,0,NA,NA,NA,NA,64.2,NA
2025-10-10T14:28:14,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,1280,e2e,512,1.0,1.5966,1.5966,526.758,329.9,0,NA,NA,NA,NA,65.2,NA
2025-10-10T14:28:15,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,1280,e2e,512,1.0,1.6033,1.6033,528.773,329.8,0,NA,NA,NA,NA,65.4,NA
2025-10-10T14:28:17,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,1280,e2e,512,1.0,1.5979,1.5979,528.476,330.7,0,NA,NA,NA,NA,65.5,NA
2025-10-10T14:28:18,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,1280,e2e,512,1.0,1.5976,1.5976,528.172,330.6,0,NA,NA,NA,NA,65.5,NA
2025-10-10T14:28:20,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,1280,e2e,512,1.0,1.6033,1.6033,529.340,330.2,0,NA,NA,NA,NA,65.5,NA
