timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes
2025-10-12T12:07:03,rock-ms7a95,NVIDIA GeForce RTX 5050,0,kernel,45510,1.00,0.5066,0.5066,44.520,87.9,1,reduction,cublas,fp32,1000000,45510,1733,0.5066,44.520,87.9,49.1,364080000000,718.67,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,365,397,2925,9801,46,0,
2025-10-12T12:07:03,rock-ms7a95,NVIDIA GeForce RTX 5050,0,e2e,1733,1.00,0.5066,1.0448,51.264,49.1,1,reduction,cublas,fp32,1000000,45510,1733,0.5066,44.520,87.9,49.1,6932000000,6.63,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,365,397,2925,9801,46,0,
2025-10-12T12:07:09,rock-ms7a95,NVIDIA GeForce RTX 5050,0,kernel,47486,1.00,0.6834,0.6834,68.185,99.8,1,reduction,cublas,fp32,1500000,47486,736,0.6834,68.185,99.8,56.2,569832000000,833.77,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,381,1251,2925,9801,50,0,
2025-10-12T12:07:09,rock-ms7a95,NVIDIA GeForce RTX 5050,0,e2e,736,1.00,0.6834,0.6609,37.117,56.2,1,reduction,cublas,fp32,1500000,47486,736,0.6834,68.185,99.8,56.2,4416000000,6.68,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,381,1251,2925,9801,50,0,
2025-10-12T12:07:16,rock-ms7a95,NVIDIA GeForce RTX 5050,0,kernel,38832,1.00,0.6418,0.6418,71.582,111.5,1,reduction,cublas,fp32,2000000,38832,556,0.6418,71.582,111.5,46.0,621312000000,968.07,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,336,402,2917,9801,52,0,
2025-10-12T12:07:16,rock-ms7a95,NVIDIA GeForce RTX 5050,0,e2e,556,1.00,0.6418,0.6605,30.383,46.0,1,reduction,cublas,fp32,2000000,38832,556,0.6418,71.582,111.5,46.0,4448000000,6.73,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,336,402,2917,9801,52,0,
2025-10-12T12:07:26,rock-ms7a95,NVIDIA GeForce RTX 5050,0,kernel,37759,1.00,0.8937,0.8937,105.532,118.1,1,reduction,cublas,fp32,3000000,37759,593,0.8937,105.532,118.1,51.2,906216000000,1013.98,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,364,402,2925,9801,52,0,
2025-10-12T12:07:26,rock-ms7a95,NVIDIA GeForce RTX 5050,0,e2e,593,1.00,0.8937,1.0533,53.941,51.2,1,reduction,cublas,fp32,3000000,37759,593,0.8937,105.532,118.1,51.2,7116000000,6.76,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,364,402,2925,9801,52,0,
2025-10-12T12:07:35,rock-ms7a95,NVIDIA GeForce RTX 5050,0,kernel,8214,1.00,0.9145,0.9145,75.780,82.9,1,reduction,cublas,fp32,4000000,8214,358,0.9145,75.780,82.9,54.4,262848000000,287.41,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,421,429,2925,9801,51,0,
2025-10-12T12:07:35,rock-ms7a95,NVIDIA GeForce RTX 5050,0,e2e,358,1.00,0.9145,0.8692,47.257,54.4,1,reduction,cublas,fp32,4000000,8214,358,0.9145,75.780,82.9,54.4,5728000000,6.59,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,421,429,2925,9801,51,0,
2025-10-12T12:07:45,rock-ms7a95,NVIDIA GeForce RTX 5050,0,kernel,6283,1.00,1.0295,1.0295,85.596,83.1,0,reduction,cublas,fp32,6000000,6283,287,1.0295,85.596,83.1,50.2,301584000000,292.93,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,396,423,2925,9801,52,0,
2025-10-12T12:07:45,rock-ms7a95,NVIDIA GeForce RTX 5050,0,e2e,287,1.00,1.0295,1.0485,52.645,50.2,0,reduction,cublas,fp32,6000000,6283,287,1.0295,85.596,83.1,50.2,6888000000,6.57,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,396,423,2925,9801,52,0,
2025-10-12T12:07:56,rock-ms7a95,NVIDIA GeForce RTX 5050,0,kernel,4770,1.00,1.0346,1.0346,91.067,88.0,0,reduction,cublas,fp32,8000000,4770,216,1.0346,91.067,88.0,49.6,305280000000,295.08,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,392,418,2925,9801,52,0,
2025-10-12T12:07:56,rock-ms7a95,NVIDIA GeForce RTX 5050,0,e2e,216,1.00,1.0346,1.0502,52.077,49.6,0,reduction,cublas,fp32,8000000,4770,216,1.0346,91.067,88.0,49.6,6912000000,6.58,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,392,418,2925,9801,52,0,
